plate_unique,plate_id,plate_well,rfu
plate_17,RFP_3_plate_1,H6,426.165
plate_17,RFP_3_plate_1,H7,270.296
plate_17,RFP_3_plate_1,H8,2.926
plate_17,RFP_3_plate_1,H9,3.055
plate_17,RFP_3_plate_1,H10,3.111
plate_17,RFP_3_plate_1,H11,3.245
plate_17,RFP_3_plate_1,H12,3.495
plate_18,RFP_1_plate_1_shaking,A1,36.166
plate_18,RFP_1_plate_1_shaking,A2,51.234
plate_18,RFP_1_plate_1_shaking,A3,35.588
plate_18,RFP_1_plate_1_shaking,A4,51.369
plate_18,RFP_1_plate_1_shaking,A5,16.741
plate_18,RFP_1_plate_1_shaking,A6,390.345
plate_18,RFP_1_plate_1_shaking,A7,354.128
plate_18,RFP_1_plate_1_shaking,A8,251.626
plate_18,RFP_1_plate_1_shaking,A9,3.37
plate_18,RFP_1_plate_1_shaking,A10,3.633
plate_18,RFP_1_plate_1_shaking,A11,3.227
plate_18,RFP_1_plate_1_shaking,A12,3.532
plate_18,RFP_1_plate_1_shaking,B1,33.188
plate_18,RFP_1_plate_1_shaking,B2,52.009
plate_18,RFP_1_plate_1_shaking,B3,9.132
plate_18,RFP_1_plate_1_shaking,B4,45.38
plate_18,RFP_1_plate_1_shaking,B5,43.282
plate_18,RFP_1_plate_1_shaking,B6,7.096
plate_18,RFP_1_plate_1_shaking,B7,354.007
plate_18,RFP_1_plate_1_shaking,B8,2.705
plate_18,RFP_1_plate_1_shaking,B9,18.718
plate_18,RFP_1_plate_1_shaking,B10,2.979
plate_18,RFP_1_plate_1_shaking,B11,3.427
plate_18,RFP_1_plate_1_shaking,B12,3.553
plate_18,RFP_1_plate_1_shaking,C1,30.451
plate_18,RFP_1_plate_1_shaking,C2,57.332
plate_18,RFP_1_plate_1_shaking,C3,10.361
plate_18,RFP_1_plate_1_shaking,C4,52.597
plate_18,RFP_1_plate_1_shaking,C5,19.825
plate_18,RFP_1_plate_1_shaking,C6,397.595
plate_18,RFP_1_plate_1_shaking,C7,331.199
plate_18,RFP_1_plate_1_shaking,C8,290.334
plate_18,RFP_1_plate_1_shaking,C9,3.183
plate_18,RFP_1_plate_1_shaking,C10,3.111
plate_18,RFP_1_plate_1_shaking,C11,3.091
plate_18,RFP_1_plate_1_shaking,C12,3.606
plate_18,RFP_1_plate_1_shaking,D1,25.834
plate_18,RFP_1_plate_1_shaking,D2,51.381
plate_18,RFP_1_plate_1_shaking,D3,10.974
plate_18,RFP_1_plate_1_shaking,D4,49.473
plate_18,RFP_1_plate_1_shaking,D5,31.839
plate_18,RFP_1_plate_1_shaking,D6,406.854
plate_18,RFP_1_plate_1_shaking,D7,336.966
plate_18,RFP_1_plate_1_shaking,D8,3.449
plate_18,RFP_1_plate_1_shaking,D9,306.061
plate_18,RFP_1_plate_1_shaking,D10,3.875
plate_18,RFP_1_plate_1_shaking,D11,3.479
plate_18,RFP_1_plate_1_shaking,D12,3.323
plate_18,RFP_1_plate_1_shaking,E1,29.385
plate_18,RFP_1_plate_1_shaking,E2,67.675
plate_18,RFP_1_plate_1_shaking,E3,23.71
plate_18,RFP_1_plate_1_shaking,E4,55.503
plate_18,RFP_1_plate_1_shaking,E5,26.854
plate_18,RFP_1_plate_1_shaking,E6,6.041
plate_18,RFP_1_plate_1_shaking,E7,359.178
plate_18,RFP_1_plate_1_shaking,E8,2.865
plate_18,RFP_1_plate_1_shaking,E9,3.353
plate_18,RFP_1_plate_1_shaking,E10,3.643
plate_18,RFP_1_plate_1_shaking,E11,3.017
plate_18,RFP_1_plate_1_shaking,E12,3.418
plate_18,RFP_1_plate_1_shaking,F1,33.088
plate_18,RFP_1_plate_1_shaking,F2,44.946
plate_18,RFP_1_plate_1_shaking,F3,28.039
plate_18,RFP_1_plate_1_shaking,F4,65.21
plate_18,RFP_1_plate_1_shaking,F5,29.285
plate_18,RFP_1_plate_1_shaking,F6,6.72
plate_18,RFP_1_plate_1_shaking,F7,300.065
plate_18,RFP_1_plate_1_shaking,F8,323.519
plate_18,RFP_1_plate_1_shaking,F9,3.097
plate_18,RFP_1_plate_1_shaking,F10,2.935
plate_18,RFP_1_plate_1_shaking,F11,3.315
plate_18,RFP_1_plate_1_shaking,F12,3.78
plate_18,RFP_1_plate_1_shaking,G1,37.738
plate_18,RFP_1_plate_1_shaking,G2,45.78
plate_18,RFP_1_plate_1_shaking,G3,16.924
plate_18,RFP_1_plate_1_shaking,G4,68.161
plate_18,RFP_1_plate_1_shaking,G5,42.75
plate_18,RFP_1_plate_1_shaking,G6,472.528
plate_18,RFP_1_plate_1_shaking,G7,367.709
plate_18,RFP_1_plate_1_shaking,G8,297.314
plate_18,RFP_1_plate_1_shaking,G9,3.358
plate_18,RFP_1_plate_1_shaking,G10,3.531
plate_18,RFP_1_plate_1_shaking,G11,3.691
plate_18,RFP_1_plate_1_shaking,G12,3.774
plate_18,RFP_1_plate_1_shaking,H1,37.511
plate_18,RFP_1_plate_1_shaking,H2,42.696
plate_18,RFP_1_plate_1_shaking,H3,32.257
plate_18,RFP_1_plate_1_shaking,H4,62.99
plate_18,RFP_1_plate_1_shaking,H5,27.065
plate_18,RFP_1_plate_1_shaking,H6,438.688
plate_18,RFP_1_plate_1_shaking,H7,378.854
plate_18,RFP_1_plate_1_shaking,H8,322.755
plate_18,RFP_1_plate_1_shaking,H9,3.608
plate_18,RFP_1_plate_1_shaking,H10,3.39
plate_18,RFP_1_plate_1_shaking,H11,3.549
plate_18,RFP_1_plate_1_shaking,H12,3.428
plate_19,RFP_2_plate_1,A1,45.766
plate_19,RFP_2_plate_1,A2,41.042
plate_19,RFP_2_plate_1,A3,56.294
plate_19,RFP_2_plate_1,A4,53.854
plate_19,RFP_2_plate_1,A5,23.984
plate_19,RFP_2_plate_1,A6,15.239
plate_19,RFP_2_plate_1,A7,252.746
plate_19,RFP_2_plate_1,A8,2.731
plate_19,RFP_2_plate_1,A9,3.002
plate_19,RFP_2_plate_1,A10,3.174
plate_19,RFP_2_plate_1,A11,3.059
plate_19,RFP_2_plate_1,A12,3.344
plate_19,RFP_2_plate_1,B1,22.573
plate_19,RFP_2_plate_1,B2,56.397
plate_19,RFP_2_plate_1,B3,67.322
plate_19,RFP_2_plate_1,B4,57.816
plate_19,RFP_2_plate_1,B5,23.269
plate_19,RFP_2_plate_1,B6,26.611
plate_19,RFP_2_plate_1,B7,253.411
plate_19,RFP_2_plate_1,B8,2.892
plate_19,RFP_2_plate_1,B9,4.472
plate_19,RFP_2_plate_1,B10,3.135
plate_19,RFP_2_plate_1,B11,3.037
plate_19,RFP_2_plate_1,B12,2.779
plate_19,RFP_2_plate_1,C1,26.744
plate_19,RFP_2_plate_1,C2,52.855
plate_19,RFP_2_plate_1,C3,47.228
plate_19,RFP_2_plate_1,C4,56.113
plate_19,RFP_2_plate_1,C5,33.586
plate_19,RFP_2_plate_1,C6,12.771
plate_19,RFP_2_plate_1,C7,208.653
plate_19,RFP_2_plate_1,C8,295.727
plate_19,RFP_2_plate_1,C9,3.008
plate_19,RFP_2_plate_1,C10,3.315
plate_19,RFP_2_plate_1,C11,3.458
plate_19,RFP_2_plate_1,C12,3.431
plate_19,RFP_2_plate_1,D1,31.158
plate_19,RFP_2_plate_1,D2,60.512
plate_19,RFP_2_plate_1,D3,28.465
plate_19,RFP_2_plate_1,D4,59.473
plate_19,RFP_2_plate_1,D5,28.22
plate_19,RFP_2_plate_1,D6,17.908
plate_19,RFP_2_plate_1,D7,230.918
plate_19,RFP_2_plate_1,D8,2.787
plate_19,RFP_2_plate_1,D9,3.006
plate_19,RFP_2_plate_1,D10,3.662
plate_19,RFP_2_plate_1,D11,2.942
plate_19,RFP_2_plate_1,D12,3.563
plate_19,RFP_2_plate_1,E1,27.277
plate_19,RFP_2_plate_1,E2,51.672
plate_19,RFP_2_plate_1,E3,38.808
plate_19,RFP_2_plate_1,E4,54.438
plate_19,RFP_2_plate_1,E5,29.42
plate_19,RFP_2_plate_1,E6,343.857
plate_19,RFP_2_plate_1,E7,278.149
plate_19,RFP_2_plate_1,E8,270.875
plate_19,RFP_2_plate_1,E9,3.542
plate_19,RFP_2_plate_1,E10,3.39
plate_19,RFP_2_plate_1,E11,3.282
plate_19,RFP_2_plate_1,E12,3.015
plate_19,RFP_2_plate_1,F1,29.115
plate_19,RFP_2_plate_1,F2,64.081
plate_19,RFP_2_plate_1,F3,29.977
plate_19,RFP_2_plate_1,F4,60.877
plate_19,RFP_2_plate_1,F5,76.403
plate_19,RFP_2_plate_1,F6,12.055
plate_19,RFP_2_plate_1,F7,16.892
plate_19,RFP_2_plate_1,F8,255.254
plate_19,RFP_2_plate_1,F9,2.944
plate_19,RFP_2_plate_1,F10,3.037
plate_19,RFP_2_plate_1,F11,3.46
plate_19,RFP_2_plate_1,F12,3.483
plate_19,RFP_2_plate_1,G1,19.987
plate_19,RFP_2_plate_1,G2,57.485
plate_19,RFP_2_plate_1,G3,39.78
plate_19,RFP_2_plate_1,G4,48.575
plate_19,RFP_2_plate_1,G5,36.94
plate_19,RFP_2_plate_1,G6,18.22
plate_19,RFP_2_plate_1,G7,255.635
plate_19,RFP_2_plate_1,G8,3.328
plate_19,RFP_2_plate_1,G9,3.232
plate_19,RFP_2_plate_1,G10,3.239
plate_19,RFP_2_plate_1,G11,3.636
plate_19,RFP_2_plate_1,G12,3.509
plate_19,RFP_2_plate_1,H1,25.756
plate_19,RFP_2_plate_1,H2,58.101
plate_19,RFP_2_plate_1,H3,48.942
plate_19,RFP_2_plate_1,H4,51.331
plate_19,RFP_2_plate_1,H5,30.617
plate_19,RFP_2_plate_1,H6,20.594
plate_19,RFP_2_plate_1,H7,213.221
plate_19,RFP_2_plate_1,H8,3.242
plate_19,RFP_2_plate_1,H9,3.216
plate_19,RFP_2_plate_1,H10,2.732
plate_19,RFP_2_plate_1,H11,3.102
plate_19,RFP_2_plate_1,H12,3.083
plate_20,RFP_3_plate_1,A1,46.548
plate_20,RFP_3_plate_1,A2,22.875
plate_20,RFP_3_plate_1,A3,320.88
plate_20,RFP_3_plate_1,A4,216.06
plate_20,RFP_3_plate_1,A5,254.72
plate_20,RFP_3_plate_1,A6,242.627
plate_20,RFP_3_plate_1,A7,240.324
plate_20,RFP_3_plate_1,A8,197.47
plate_20,RFP_3_plate_1,A9,2.524
plate_20,RFP_3_plate_1,A10,2.845
plate_20,RFP_3_plate_1,A11,3.631
plate_20,RFP_3_plate_1,A12,3.392
plate_20,RFP_3_plate_1,B1,19.948
plate_20,RFP_3_plate_1,B2,65.233
plate_20,RFP_3_plate_1,B3,39.113
plate_20,RFP_3_plate_1,B4,231.704
plate_20,RFP_3_plate_1,B5,209.778
plate_20,RFP_3_plate_1,B6,249.648
plate_20,RFP_3_plate_1,B7,262.21
plate_20,RFP_3_plate_1,B8,204.785
plate_20,RFP_3_plate_1,B9,3.321
plate_20,RFP_3_plate_1,B10,2.908
plate_20,RFP_3_plate_1,B11,2.611
plate_20,RFP_3_plate_1,B12,3.371
plate_20,RFP_3_plate_1,C1,28.982
plate_20,RFP_3_plate_1,C2,49.124
plate_20,RFP_3_plate_1,C3,330.632
plate_20,RFP_3_plate_1,C4,228.658
plate_20,RFP_3_plate_1,C5,192.196
plate_20,RFP_3_plate_1,C6,217.697
plate_20,RFP_3_plate_1,C7,212.215
plate_20,RFP_3_plate_1,C8,208.437
plate_20,RFP_3_plate_1,C9,3.637
plate_20,RFP_3_plate_1,C10,3.007
plate_20,RFP_3_plate_1,C11,3.462
plate_20,RFP_3_plate_1,C12,3.326
plate_20,RFP_3_plate_1,D1,32.718
plate_20,RFP_3_plate_1,D2,50.087
plate_20,RFP_3_plate_1,D3,364.696
plate_20,RFP_3_plate_1,D4,174.54
plate_20,RFP_3_plate_1,D5,200.166
plate_20,RFP_3_plate_1,D6,235.118
plate_20,RFP_3_plate_1,D7,203.25
plate_20,RFP_3_plate_1,D8,265.54
plate_20,RFP_3_plate_1,D9,3.984
plate_20,RFP_3_plate_1,D10,3.604
plate_20,RFP_3_plate_1,D11,3.293
plate_20,RFP_3_plate_1,D12,3.372
plate_20,RFP_3_plate_1,E1,31.412
plate_20,RFP_3_plate_1,E2,64.637
plate_20,RFP_3_plate_1,E3,217.057
plate_20,RFP_3_plate_1,E4,156.616
plate_20,RFP_3_plate_1,E5,198.328
plate_20,RFP_3_plate_1,E6,241.751
plate_20,RFP_3_plate_1,E7,203.143
plate_20,RFP_3_plate_1,E8,3.276
plate_20,RFP_3_plate_1,E9,3.49
plate_20,RFP_3_plate_1,E10,3.549
plate_20,RFP_3_plate_1,E11,3.282
plate_20,RFP_3_plate_1,E12,3.537
plate_20,RFP_3_plate_1,F1,30.444
plate_20,RFP_3_plate_1,F2,52.863
plate_20,RFP_3_plate_1,F3,50.319
plate_20,RFP_3_plate_1,F4,234.83
plate_20,RFP_3_plate_1,F5,220.964
plate_20,RFP_3_plate_1,F6,254.991
plate_20,RFP_3_plate_1,F7,262.977
plate_20,RFP_3_plate_1,F8,232.016
plate_20,RFP_3_plate_1,F9,3.626
plate_20,RFP_3_plate_1,F10,3.555
plate_20,RFP_3_plate_1,F11,2.824
plate_20,RFP_3_plate_1,F12,3.681
plate_20,RFP_3_plate_1,G1,21.681
plate_20,RFP_3_plate_1,G2,62.881
plate_20,RFP_3_plate_1,G3,33.142
plate_20,RFP_3_plate_1,G4,255.165
plate_20,RFP_3_plate_1,G5,221.359
plate_20,RFP_3_plate_1,G6,271.931
plate_20,RFP_3_plate_1,G7,217.244
plate_20,RFP_3_plate_1,G8,201.62
plate_20,RFP_3_plate_1,G9,3.085
plate_20,RFP_3_plate_1,G10,3.668
plate_20,RFP_3_plate_1,G11,4.074
plate_20,RFP_3_plate_1,G12,3.54
plate_20,RFP_3_plate_1,H1,40.011
plate_20,RFP_3_plate_1,H2,75.207
plate_20,RFP_3_plate_1,H3,32.809
plate_20,RFP_3_plate_1,H4,323.94
plate_20,RFP_3_plate_1,H5,247.493
plate_20,RFP_3_plate_1,H6,252.615
plate_20,RFP_3_plate_1,H7,212.897
plate_20,RFP_3_plate_1,H8,2.81
plate_20,RFP_3_plate_1,H9,212.077
plate_20,RFP_3_plate_1,H10,2.652
plate_20,RFP_3_plate_1,H11,2.758
plate_20,RFP_3_plate_1,H12,3.52
plate_21,RFP_1_plate_1_shaking,A1,25.189
plate_21,RFP_1_plate_1_shaking,A2,411.341
plate_21,RFP_1_plate_1_shaking,A3,190.06
plate_21,RFP_1_plate_1_shaking,A4,192.305
plate_21,RFP_1_plate_1_shaking,A5,317.204
plate_21,RFP_1_plate_1_shaking,A6,469.237
plate_21,RFP_1_plate_1_shaking,A7,466.515
plate_21,RFP_1_plate_1_shaking,A8,348.537
plate_21,RFP_1_plate_1_shaking,A9,3.446
plate_21,RFP_1_plate_1_shaking,A10,305.29
plate_21,RFP_1_plate_1_shaking,A11,3.256
plate_21,RFP_1_plate_1_shaking,A12,3.787
plate_21,RFP_1_plate_1_shaking,B1,26.01
plate_21,RFP_1_plate_1_shaking,B2,345.608
plate_21,RFP_1_plate_1_shaking,B3,188.454
plate_21,RFP_1_plate_1_shaking,B4,243.009
plate_21,RFP_1_plate_1_shaking,B5,349.141
plate_21,RFP_1_plate_1_shaking,B6,311.205
plate_21,RFP_1_plate_1_shaking,B7,434.389
plate_21,RFP_1_plate_1_shaking,B8,318.748
plate_21,RFP_1_plate_1_shaking,B9,191.844
plate_21,RFP_1_plate_1_shaking,B10,2.732
plate_21,RFP_1_plate_1_shaking,B11,2.909
plate_21,RFP_1_plate_1_shaking,B12,3.277
plate_21,RFP_1_plate_1_shaking,C1,23.143
plate_21,RFP_1_plate_1_shaking,C2,360.778
plate_21,RFP_1_plate_1_shaking,C3,181.539
plate_21,RFP_1_plate_1_shaking,C4,212.738
plate_21,RFP_1_plate_1_shaking,C5,293.422
plate_21,RFP_1_plate_1_shaking,C6,431.828
plate_21,RFP_1_plate_1_shaking,C7,429.993
plate_21,RFP_1_plate_1_shaking,C8,330.315
plate_21,RFP_1_plate_1_shaking,C9,283.54
plate_21,RFP_1_plate_1_shaking,C10,3.333
plate_21,RFP_1_plate_1_shaking,C11,3.102
plate_21,RFP_1_plate_1_shaking,C12,3.61
plate_21,RFP_1_plate_1_shaking,D1,24.222
plate_21,RFP_1_plate_1_shaking,D2,343.102
plate_21,RFP_1_plate_1_shaking,D3,184.79
plate_21,RFP_1_plate_1_shaking,D4,254.593
plate_21,RFP_1_plate_1_shaking,D5,338.65
plate_21,RFP_1_plate_1_shaking,D6,278.845
plate_21,RFP_1_plate_1_shaking,D7,426.442
plate_21,RFP_1_plate_1_shaking,D8,320.954
plate_21,RFP_1_plate_1_shaking,D9,275.909
plate_21,RFP_1_plate_1_shaking,D10,3.051
plate_21,RFP_1_plate_1_shaking,D11,3.482
plate_21,RFP_1_plate_1_shaking,D12,3.497
plate_21,RFP_1_plate_1_shaking,E1,20.476
plate_21,RFP_1_plate_1_shaking,E2,373.636
plate_21,RFP_1_plate_1_shaking,E3,186.609
plate_21,RFP_1_plate_1_shaking,E4,227.388
plate_21,RFP_1_plate_1_shaking,E5,332.465
plate_21,RFP_1_plate_1_shaking,E6,261.064
plate_21,RFP_1_plate_1_shaking,E7,427.051
plate_21,RFP_1_plate_1_shaking,E8,327.14
plate_21,RFP_1_plate_1_shaking,E9,3.071
plate_21,RFP_1_plate_1_shaking,E10,3.38
plate_21,RFP_1_plate_1_shaking,E11,3.192
plate_21,RFP_1_plate_1_shaking,E12,3.931
plate_21,RFP_1_plate_1_shaking,F1,25.085
plate_21,RFP_1_plate_1_shaking,F2,407.886
plate_21,RFP_1_plate_1_shaking,F3,198.594
plate_21,RFP_1_plate_1_shaking,F4,195.14
plate_21,RFP_1_plate_1_shaking,F5,206.267
plate_21,RFP_1_plate_1_shaking,F6,402.501
plate_21,RFP_1_plate_1_shaking,F7,317.501
plate_21,RFP_1_plate_1_shaking,F8,351.889
plate_21,RFP_1_plate_1_shaking,F9,314.48
plate_21,RFP_1_plate_1_shaking,F10,3.593
plate_21,RFP_1_plate_1_shaking,F11,2.782
plate_21,RFP_1_plate_1_shaking,F12,3.37
plate_21,RFP_1_plate_1_shaking,G1,18.179
plate_21,RFP_1_plate_1_shaking,G2,382.955
plate_21,RFP_1_plate_1_shaking,G3,208.013
plate_21,RFP_1_plate_1_shaking,G4,213.117
plate_21,RFP_1_plate_1_shaking,G5,231.051
plate_21,RFP_1_plate_1_shaking,G6,427.376
plate_21,RFP_1_plate_1_shaking,G7,447.642
plate_21,RFP_1_plate_1_shaking,G8,347.676
plate_21,RFP_1_plate_1_shaking,G9,322.628
plate_21,RFP_1_plate_1_shaking,G10,2.619
plate_21,RFP_1_plate_1_shaking,G11,3.143
plate_21,RFP_1_plate_1_shaking,G12,3.443
plate_21,RFP_1_plate_1_shaking,H1,20.456
plate_21,RFP_1_plate_1_shaking,H2,395.911
plate_21,RFP_1_plate_1_shaking,H3,183.525
plate_21,RFP_1_plate_1_shaking,H4,203.402
plate_21,RFP_1_plate_1_shaking,H5,264.917
plate_21,RFP_1_plate_1_shaking,H6,132.111
plate_21,RFP_1_plate_1_shaking,H7,482.783
plate_21,RFP_1_plate_1_shaking,H8,363.23
plate_21,RFP_1_plate_1_shaking,H9,318.061
plate_21,RFP_1_plate_1_shaking,H10,3.508
plate_21,RFP_1_plate_1_shaking,H11,3.238
plate_21,RFP_1_plate_1_shaking,H12,3.177
plate_22,RFP_2_plate_1,A1,22.349
plate_22,RFP_2_plate_1,A2,409.359
plate_22,RFP_2_plate_1,A3,147.607
plate_22,RFP_2_plate_1,A4,128.174
plate_22,RFP_2_plate_1,A5,89.099
plate_22,RFP_2_plate_1,A6,471.087
plate_22,RFP_2_plate_1,A7,416.265
plate_22,RFP_2_plate_1,A8,340.881
plate_22,RFP_2_plate_1,A9,269.089
plate_22,RFP_2_plate_1,A10,3.819
plate_22,RFP_2_plate_1,A11,3.474
plate_22,RFP_2_plate_1,A12,3.568
plate_22,RFP_2_plate_1,B1,19.977
plate_22,RFP_2_plate_1,B2,361.338
plate_22,RFP_2_plate_1,B3,132.082
plate_22,RFP_2_plate_1,B4,120.592
plate_22,RFP_2_plate_1,B5,103.197
plate_22,RFP_2_plate_1,B6,358.728
plate_22,RFP_2_plate_1,B7,414.965
plate_22,RFP_2_plate_1,B8,340.303
plate_22,RFP_2_plate_1,B9,3.296
plate_22,RFP_2_plate_1,B10,3.609
plate_22,RFP_2_plate_1,B11,2.814
plate_22,RFP_2_plate_1,B12,3.28
plate_22,RFP_2_plate_1,C1,20.44
plate_22,RFP_2_plate_1,C2,312.11
plate_22,RFP_2_plate_1,C3,141.396
plate_22,RFP_2_plate_1,C4,132.145
plate_22,RFP_2_plate_1,C5,90.235
plate_22,RFP_2_plate_1,C6,392.182
plate_22,RFP_2_plate_1,C7,418.96
plate_22,RFP_2_plate_1,C8,335.073
plate_22,RFP_2_plate_1,C9,243.725
plate_22,RFP_2_plate_1,C10,3.559
plate_22,RFP_2_plate_1,C11,224.277
plate_22,RFP_2_plate_1,C12,2.974
plate_22,RFP_2_plate_1,D1,16.252
plate_22,RFP_2_plate_1,D2,344.723
plate_22,RFP_2_plate_1,D3,119.765
plate_22,RFP_2_plate_1,D4,127.191
plate_22,RFP_2_plate_1,D5,75.982
plate_22,RFP_2_plate_1,D6,397.493
plate_22,RFP_2_plate_1,D7,395.643
plate_22,RFP_2_plate_1,D8,328.804
plate_22,RFP_2_plate_1,D9,252.685
plate_22,RFP_2_plate_1,D10,3.119
plate_22,RFP_2_plate_1,D11,3.112
plate_22,RFP_2_plate_1,D12,2.801
plate_22,RFP_2_plate_1,E1,17.928
plate_22,RFP_2_plate_1,E2,194.179
plate_22,RFP_2_plate_1,E3,105.384
plate_22,RFP_2_plate_1,E4,138.202
plate_22,RFP_2_plate_1,E5,111.63
plate_22,RFP_2_plate_1,E6,364.808
plate_22,RFP_2_plate_1,E7,415.693
plate_22,RFP_2_plate_1,E8,275.32
plate_22,RFP_2_plate_1,E9,234.826
plate_22,RFP_2_plate_1,E10,3.006
plate_22,RFP_2_plate_1,E11,3.157
plate_22,RFP_2_plate_1,E12,3.22
plate_22,RFP_2_plate_1,F1,17.765
plate_22,RFP_2_plate_1,F2,296.195
plate_22,RFP_2_plate_1,F3,102.703
plate_22,RFP_2_plate_1,F4,126.438
plate_22,RFP_2_plate_1,F5,112.19
plate_22,RFP_2_plate_1,F6,391.572
plate_22,RFP_2_plate_1,F7,422.038
plate_22,RFP_2_plate_1,F8,326.55
plate_22,RFP_2_plate_1,F9,279.13
plate_22,RFP_2_plate_1,F10,3.587
plate_22,RFP_2_plate_1,F11,2.749
plate_22,RFP_2_plate_1,F12,3.424
plate_22,RFP_2_plate_1,G1,17.579
plate_22,RFP_2_plate_1,G2,333.958
plate_22,RFP_2_plate_1,G3,111.752
plate_22,RFP_2_plate_1,G4,131.826
plate_22,RFP_2_plate_1,G5,130.356
plate_22,RFP_2_plate_1,G6,399.491
plate_22,RFP_2_plate_1,G7,436.411
plate_22,RFP_2_plate_1,G8,330.423
plate_22,RFP_2_plate_1,G9,3.127
plate_22,RFP_2_plate_1,G10,299.514
plate_22,RFP_2_plate_1,G11,2.858
plate_22,RFP_2_plate_1,G12,2.872
plate_22,RFP_2_plate_1,H1,17.972
plate_22,RFP_2_plate_1,H2,379.101
plate_22,RFP_2_plate_1,H3,130.277
plate_22,RFP_2_plate_1,H4,157.982
plate_22,RFP_2_plate_1,H5,95.423
plate_22,RFP_2_plate_1,H6,431.512
plate_22,RFP_2_plate_1,H7,454.902
plate_22,RFP_2_plate_1,H8,340.931
plate_22,RFP_2_plate_1,H9,3.806
plate_22,RFP_2_plate_1,H10,3.02
plate_22,RFP_2_plate_1,H11,2.832
plate_22,RFP_2_plate_1,H12,2.606
plate_23,RFP_3_plate_1,A1,16.619
plate_23,RFP_3_plate_1,A2,342.082
plate_23,RFP_3_plate_1,A3,288.533
plate_23,RFP_3_plate_1,A4,225.465
plate_23,RFP_3_plate_1,A5,320.048
plate_23,RFP_3_plate_1,A6,407.568
plate_23,RFP_3_plate_1,A7,437.918
plate_23,RFP_3_plate_1,A8,312.746
plate_23,RFP_3_plate_1,A9,327.292
plate_23,RFP_3_plate_1,A10,3.285
plate_23,RFP_3_plate_1,A11,2.874
plate_23,RFP_3_plate_1,A12,2.943
plate_23,RFP_3_plate_1,B1,16.39
plate_23,RFP_3_plate_1,B2,443.934
plate_23,RFP_3_plate_1,B3,351.826
plate_23,RFP_3_plate_1,B4,278.395
plate_23,RFP_3_plate_1,B5,202.533
plate_23,RFP_3_plate_1,B6,371.828
plate_23,RFP_3_plate_1,B7,29.662
plate_23,RFP_3_plate_1,B8,360.749
plate_23,RFP_3_plate_1,B9,299.261
plate_23,RFP_3_plate_1,B10,2.52
plate_23,RFP_3_plate_1,B11,3.004
plate_23,RFP_3_plate_1,B12,3.084
plate_23,RFP_3_plate_1,C1,22.296
plate_23,RFP_3_plate_1,C2,397.03
plate_23,RFP_3_plate_1,C3,273.64
plate_23,RFP_3_plate_1,C4,247.052
plate_23,RFP_3_plate_1,C5,192.182
plate_23,RFP_3_plate_1,C6,353.255
plate_23,RFP_3_plate_1,C7,385.684
plate_23,RFP_3_plate_1,C8,334.737
plate_23,RFP_3_plate_1,C9,3.361
plate_23,RFP_3_plate_1,C10,3.103
plate_23,RFP_3_plate_1,C11,2.664
plate_23,RFP_3_plate_1,C12,3.202
plate_23,RFP_3_plate_1,D1,22.196
plate_23,RFP_3_plate_1,D2,386.536
plate_23,RFP_3_plate_1,D3,233.027
plate_23,RFP_3_plate_1,D4,180.234
plate_23,RFP_3_plate_1,D5,145.777
plate_23,RFP_3_plate_1,D6,343.764
plate_23,RFP_3_plate_1,D7,373.906
plate_23,RFP_3_plate_1,D8,345.587
plate_23,RFP_3_plate_1,D9,277.893
plate_23,RFP_3_plate_1,D10,3.09
plate_23,RFP_3_plate_1,D11,3.152
plate_23,RFP_3_plate_1,D12,3.073
plate_23,RFP_3_plate_1,E1,18.73
plate_23,RFP_3_plate_1,E2,393.347
plate_23,RFP_3_plate_1,E3,281.328
plate_23,RFP_3_plate_1,E4,234.646
plate_23,RFP_3_plate_1,E5,173.518
plate_23,RFP_3_plate_1,E6,354.948
plate_23,RFP_3_plate_1,E7,375.975
plate_23,RFP_3_plate_1,E8,300.04
plate_23,RFP_3_plate_1,E9,3.382
plate_23,RFP_3_plate_1,E10,2.643
plate_23,RFP_3_plate_1,E11,3.085
plate_23,RFP_3_plate_1,E12,3.241
plate_23,RFP_3_plate_1,F1,19.762
plate_23,RFP_3_plate_1,F2,361.351
plate_23,RFP_3_plate_1,F3,190.075
plate_23,RFP_3_plate_1,F4,191.251
plate_23,RFP_3_plate_1,F5,133.573
plate_23,RFP_3_plate_1,F6,349.948
plate_23,RFP_3_plate_1,F7,382.001
plate_23,RFP_3_plate_1,F8,343.256
plate_23,RFP_3_plate_1,F9,299.157
plate_23,RFP_3_plate_1,F10,3.467
plate_23,RFP_3_plate_1,F11,2.978
plate_23,RFP_3_plate_1,F12,3.164
plate_23,RFP_3_plate_1,G1,21.818
plate_23,RFP_3_plate_1,G2,481.263
plate_23,RFP_3_plate_1,G3,271.365
plate_23,RFP_3_plate_1,G4,197.561
plate_23,RFP_3_plate_1,G5,279.671
plate_23,RFP_3_plate_1,G6,370.218
plate_23,RFP_3_plate_1,G7,401.139
plate_23,RFP_3_plate_1,G8,375.867
plate_23,RFP_3_plate_1,G9,320.293
plate_23,RFP_3_plate_1,G10,3.269
plate_23,RFP_3_plate_1,G11,2.922
plate_23,RFP_3_plate_1,G12,3.35
plate_23,RFP_3_plate_1,H1,22.684
plate_23,RFP_3_plate_1,H2,489.775
plate_23,RFP_3_plate_1,H3,209.054
